time,motor,position,current
77.1391,13,2046,9
77.171,14,1776,277
77.203,15,1669,17
77.235,16,1839,23
77.267,17,957,45
77.299,18,2020,6
77.331,19,1557,-63
77.3632,20,2030,90
77.3951,21,2047,-20
77.4271,22,1558,271
77.4589,23,2065,0
77.4909,24,1779,140
77.5229,25,1811,2
77.5713,3,287,-49
77.6029,4,3529,0
77.6349,5,2049,17
77.6668,6,3452,87
77.6988,7,1911,-9
77.7309,8,2646,20
77.7629,9,1482,0
77.7948,10,2212,-8
77.8269,11,2838,4
77.8588,12,1198,127
77.8907,13,2046,8
77.9228,14,1776,282
77.9548,15,1669,17
77.9867,16,1839,19
78.0187,17,957,48
78.0507,18,2020,7
78.0827,19,1557,-64
78.1149,20,2029,91
78.1472,21,2046,-19
78.1789,22,1576,344
78.2107,23,2065,0
78.2426,24,1782,117
78.2746,25,1811,2
78.3229,3,287,-50
78.3545,4,3528,0
78.3866,5,2049,16
78.4185,6,3452,85
78.4506,7,1910,-12
78.4825,8,2646,20
78.5145,9,1481,0
78.5465,10,2212,-10
78.5785,11,2838,8
78.6105,12,1198,137
78.6425,13,2046,9
78.6745,14,1777,264
78.7065,15,1669,17
78.7385,16,1838,25
78.7704,17,956,47
78.8023,18,2020,7
78.8345,19,1557,-41
78.8666,20,2030,91
78.8986,21,2046,-22
78.9306,22,1577,325
78.9624,23,2065,0
78.9944,24,1802,174
79.0264,25,1810,1
79.0747,3,286,-50
79.1063,4,3528,0
79.1383,5,2049,17
79.1703,6,3452,87
79.2023,7,1910,-11
79.2342,8,2646,21
79.2662,9,1480,4
79.2982,10,2210,0
79.3302,11,2837,5
79.3622,12,1214,206
79.3941,13,2046,3
79.4262,14,1779,256
79.4582,15,1669,18
79.4902,16,1839,20
79.5222,17,956,50
79.5542,18,2020,7
79.5862,19,1557,-64
79.6184,20,2030,90
79.6504,21,2046,-23
79.6824,22,1585,253
79.7142,23,2065,0
79.7462,24,1802,158
79.7782,25,1810,1
79.8266,3,286,-51
79.8581,4,3529,0
79.89,5,2049,16
79.922,6,3452,87
79.954,7,1910,-9
79.986,8,2646,21
80.018,9,1480,3
80.05,10,2211,-7
80.082,11,2838,5
80.1139,12,1219,167
80.1459,13,2046,9
80.178,14,1800,284
80.21,15,1669,17
80.2419,16,1839,19
80.2739,17,957,48
80.3059,18,2020,7
80.3378,19,1557,-66
80.37,20,2030,90
80.4022,21,2046,-24
80.4341,22,1585,254
80.4658,23,2065,0
80.4978,24,1805,146
80.5298,25,1810,4
80.5786,3,286,-48
80.6099,4,3529,0
80.6418,5,2049,17
80.6741,6,3452,87
80.706,7,1911,-10
80.7378,8,2646,22
80.7698,9,1481,0
80.8018,10,2212,-8
80.8338,11,2837,6
80.8658,12,1226,101
80.8979,13,2046,3
80.9297,14,1799,289
80.9618,15,1669,18
80.9937,16,1840,14
81.0257,17,957,44
81.0577,18,2020,8
81.0895,19,1557,-64
81.1218,20,2029,92
81.1539,21,2046,-22
81.1863,22,1606,325
81.2178,23,2065,0
81.2497,24,1807,115
81.2817,25,1811,4
81.3301,3,286,-50
81.3615,4,3529,0
81.3934,5,2049,16
81.4254,6,3452,86
81.4575,7,1910,-7
81.4894,8,2646,25
81.5214,9,1481,3
81.5727,10,2212,-7
81.6014,11,2837,4
81.6334,12,1226,101
81.6654,13,2046,9
81.6974,14,1801,273
81.7294,15,1669,17
81.7614,16,1839,23
81.7934,17,956,51
81.8253,18,2020,8
81.8573,19,1557,-65
81.8896,20,2030,98
81.9215,21,2046,-22
81.9535,22,1608,271
81.9853,23,2065,0
82.0173,24,1827,174
82.0492,25,1810,3
82.0977,3,286,-51
82.1293,4,3529,0
82.1613,5,2049,17
82.1932,6,3452,86
82.2253,7,1910,-13
82.2572,8,2646,22
82.2892,9,1480,5
82.3212,10,2211,-5
82.3532,11,2837,7
82.3852,12,1238,211
82.4172,13,2046,6
82.4491,14,1803,264
82.4811,15,1669,15
82.5132,16,1840,18
82.5451,17,957,49
82.5771,18,2020,7
82.609,19,1557,-64
82.6412,20,2030,95
82.6733,21,2047,-24
82.7053,22,1612,231
82.737,23,2065,0
82.769,24,1827,173
82.801,25,1811,6
82.8495,3,286,-49
82.8809,4,3529,0
82.9129,5,2049,15
82.9449,6,3452,84
82.9769,7,1910,-10
83.0089,8,2646,21
83.0409,9,1480,3
83.0729,10,2212,-10
83.1049,11,2837,3
83.1369,12,1244,158
83.1689,13,2046,8
83.2008,14,1825,294
83.2328,15,1669,17
83.2648,16,1839,19
83.2967,17,957,49
83.3287,18,2020,7
83.3608,19,1557,-66
83.3929,20,2030,91
83.425,21,2047,-21
83.4569,22,1611,230
83.4887,23,2065,0
83.5207,24,1831,130
83.5527,25,1811,3
83.6011,3,286,-48
83.6327,4,3529,0
83.6647,5,2049,16
83.6967,6,3452,86
83.7287,7,1910,-10
83.7607,8,2646,21
83.7926,9,1480,3
83.8247,10,2212,-11
83.8566,11,2838,4
83.8886,12,1249,111
83.9206,13,2046,6
83.9526,14,1823,294
83.9846,15,1669,17
84.0165,16,1840,17
84.0486,17,957,50
84.0806,18,2020,8
84.1125,19,1557,-66
84.1447,20,2030,93
84.1767,21,2046,-22
84.2086,22,1629,306
84.2404,23,2065,0
84.2724,24,1834,103
84.3044,25,1810,4
84.3528,3,287,-50
84.3844,4,3529,0
84.4164,5,2049,17
84.4484,6,3452,84
84.4804,7,1910,-10
84.5124,8,2646,21
84.5444,9,1480,1
84.5764,10,2212,-10
84.6084,11,2837,7
84.6403,12,1249,109
84.6723,13,2046,8
84.7043,14,1825,294
84.7363,15,1669,19
84.7683,16,1840,18
84.8003,17,957,45
84.8323,18,2020,7
84.8643,19,1557,-66
84.8966,20,2030,91
84.9285,21,2046,-21
84.9606,22,1632,269
84.9922,23,2065,0
85.0242,24,1853,156
85.0561,25,1810,4
85.1044,3,286,-49
85.1361,4,3529,0
85.1682,5,2049,17
85.2001,6,3452,85
85.232,7,1910,-10
85.264,8,2646,21
85.2959,9,1480,5
85.3279,10,2210,0
85.3599,11,2838,8
85.3919,12,1267,185
85.4239,13,2046,7
85.4559,14,1830,249
85.4879,15,1669,17
85.5198,16,1840,17
85.5518,17,956,50
85.5837,18,2020,7
85.6158,19,1557,-66
85.648,20,2030,89
85.6799,21,2047,-20
85.7119,22,1636,238
85.7437,23,2065,0
85.7757,24,1853,153
85.8076,25,1810,4
85.856,3,286,-49
85.8875,4,3528,0
85.9195,5,2049,16
85.9515,6,3452,85
85.9835,7,1910,-7
86.0155,8,2646,21
86.0475,9,1481,0
86.0794,10,2211,-7
86.1114,11,2838,3
86.1433,12,1272,135
86.1753,13,2046,8
86.2073,14,1853,253
86.2393,15,1669,14
86.2712,16,1839,23
86.3032,17,957,50
86.3354,18,2020,8
86.3673,19,1557,-65
86.3996,20,2030,91
86.4315,21,2046,-23
86.4635,22,1636,239
86.4951,23,2065,0
86.5272,24,1859,113
86.5592,25,1810,5
86.6074,3,287,-49
86.639,4,3529,0
86.671,5,2049,18
86.703,6,3452,85
86.735,7,1911,-9
86.7669,8,2646,22
86.7989,9,1480,1
86.8308,10,2212,-10
86.8628,11,2838,3
86.8948,12,1277,97
86.9268,13,2046,8
86.9588,14,1854,258
86.9907,15,1669,18
87.0228,16,1840,19
87.0547,17,957,48
87.0867,18,2020,8
87.1186,19,1558,-68
87.151,20,2030,95
87.183,21,2046,-21
87.2149,22,1655,295
87.2466,23,2065,0
87.2786,24,1861,82
87.3105,25,1810,4
87.4068,3,286,-50
87.4384,4,3529,0
87.4704,5,2049,17
87.5024,6,3451,87
87.5343,7,1911,-9
87.5664,8,2646,21
87.5983,9,1480,3
87.6302,10,2212,-11
87.6622,11,2838,4
87.6942,12,1277,97
87.7262,13,2046,8
87.7582,14,1855,233
87.7902,15,1669,18
87.8222,16,1840,22
87.8542,17,956,50
87.8861,18,2020,7
87.9181,19,1557,-68
87.9505,20,2030,91
87.9826,21,2047,-21
88.0142,22,1660,280
88.0461,23,2065,0
88.0781,24,1880,155
88.11,25,1810,5
88.1584,3,286,-50
88.19,4,3529,0
88.222,5,2049,16
88.254,6,3452,87
88.286,7,1910,-8
88.318,8,2646,24
88.35,9,1480,5
88.3819,10,2211,-10
88.414,11,2838,2
88.446,12,1292,202
88.4779,13,2046,9
88.5099,14,1858,210
88.5419,15,1669,19
88.5739,16,1840,21
88.6059,17,956,45
88.6379,18,2020,7
88.6699,19,1557,-66
88.7021,20,2030,88
88.7342,21,2046,-22
88.766,22,1663,236
88.7978,23,2065,0
88.8299,24,1880,159
88.8618,25,1810,5
88.9103,3,286,-49
88.9418,4,3528,0
88.9738,5,2049,18
89.0058,6,3452,86
89.0378,7,1910,-7
89.0698,8,2645,22
89.1017,9,1480,5
89.1337,10,2212,-11
89.1658,11,2838,1
89.1977,12,1297,149
89.2296,13,2046,8
89.2617,14,1877,284
89.2937,15,1669,17
89.3257,16,1839,24
89.3577,17,957,44
89.3896,18,2020,8
89.4216,19,1557,-67
89.4538,20,2030,89
89.486,21,2047,-19
89.5179,22,1663,238
89.5496,23,2065,0
89.5815,24,1882,117
89.6135,25,1810,7
89.6619,3,286,-50
89.6935,4,3528,0
89.7255,5,2049,17
89.7575,6,3452,86
89.7895,7,1910,-10
89.8215,8,2645,25
89.8535,9,1480,3
89.8854,10,2212,-10
89.9174,11,2838,3
89.9494,12,1302,99
89.9815,13,2046,8
90.0134,14,1878,304
90.0454,15,1669,13
90.0774,16,1839,22
90.1094,17,957,45
90.1414,18,2020,7
90.1734,19,1557,-64
90.2056,20,2029,91
90.2376,21,2047,-21
90.2695,22,1682,284
90.3014,23,2065,0
90.3332,24,1885,82
90.3652,25,1810,6
90.4136,3,286,-56
90.4452,4,3529,0
90.4772,5,2049,18
90.5092,6,3452,85
90.5412,7,1910,-7
90.5731,8,2646,21
90.6052,9,1480,5
90.6371,10,2212,-10
90.6691,11,2838,3
90.7011,12,1302,106
90.7331,13,2046,8
90.7652,14,1881,241
90.7971,15,1669,18
90.8291,16,1839,25
90.8611,17,956,51
90.8931,18,2020,7
90.925,19,1557,-68
90.9573,20,2030,90
90.9893,21,2046,-23
91.0212,22,1683,261
91.0529,23,2065,0
91.085,24,1906,131
91.1169,25,1810,2
91.1654,3,286,-48
91.197,4,3528,0
91.229,5,2049,17
91.2609,6,3452,85
91.2929,7,1910,-6
91.3248,8,2646,24
91.3569,9,1480,5
91.3889,10,2212,-11
91.4209,11,2838,3
91.4528,12,1318,177
91.4849,13,2046,7
91.5169,14,1884,212
91.5488,15,1669,20
91.5808,16,1839,21
91.6128,17,957,52
91.6448,18,2020,7
91.6768,19,1557,-68
91.709,20,2030,88
91.741,21,2046,-25
91.773,22,1690,198
91.8047,23,2065,0
91.8368,24,1907,121
91.8687,25,1810,6
91.9171,3,286,-49
91.9487,4,3529,0
91.9806,5,2049,17
92.0127,6,3452,86
92.0446,7,1910,-8
92.0766,8,2646,21
92.1087,9,1480,2
92.1407,10,2212,-8
92.1727,11,2839,0
92.2047,12,1323,125
92.2367,13,2046,9
92.2686,14,1906,231
92.3006,15,1669,20
92.3326,16,1839,25
92.3645,17,957,42
92.3967,18,2020,7
92.4286,19,1557,-69
92.4611,20,2030,92
92.4929,21,2047,-23
92.5253,22,1690,199
92.5567,23,2065,0
92.5888,24,1912,76
92.6206,25,1810,6
92.6692,3,287,-50
92.7006,4,3529,0
92.7325,5,2049,18
92.7645,6,3451,86
92.7965,7,1910,-9
92.8284,8,2646,22
92.8604,9,1480,5
92.8925,10,2213,-9
92.9244,11,2839,0
92.9564,12,1328,83
92.9883,13,2046,9
93.0204,14,1906,235
93.0524,15,1669,18
93.0843,16,1839,25
93.1164,17,957,42
93.1483,18,2020,7
93.1803,19,1557,-66
93.2576,20,2030,99
93.3201,21,2047,-23
93.3562,22,1710,258
93.3882,23,2064,0
93.4202,24,1914,55
93.4522,25,1811,5
93.5005,3,286,-52
93.5321,4,3528,0
93.5642,5,2049,17
93.5961,6,3452,88
93.6282,7,1910,-8
93.6601,8,2645,22
93.6922,9,1480,2
93.7241,10,2213,-8
93.7561,11,2838,2
93.7881,12,1328,83
93.82,13,2046,12
93.852,14,1907,201
93.884,15,1669,17
93.916,16,1839,25
93.948,17,956,50
93.98,18,2020,8
94.012,19,1557,-69
94.0441,20,2030,98
94.0762,21,2046,-22
94.1082,22,1712,226
94.1399,23,2065,0
94.1722,24,1933,105
94.2039,25,1810,4
94.2523,3,286,-50
94.2839,4,3529,0
94.3159,5,2049,17
94.3479,6,3452,89
94.3799,7,1910,-9
94.4119,8,2646,22
94.4439,9,1480,5
94.4759,10,2212,-7
94.5078,11,2838,2
94.5399,12,1345,163
94.5718,13,2046,9
94.6038,14,1911,194
94.6358,15,1669,19
94.6677,16,1839,25
94.6998,17,956,50
94.7317,18,2020,8
94.7637,19,1557,-69
94.7959,20,2030,91
94.8279,21,2046,-23
94.8599,22,1719,157
94.8916,23,2065,0
94.9235,24,1934,111
94.9555,25,1810,8
95.0039,3,286,-50
95.0354,4,3529,0
95.0675,5,2049,18
95.0994,6,3452,88
95.1313,7,1910,-8
95.1634,8,2646,22
95.1953,9,1480,5
95.2274,10,2212,-8
95.2593,11,2839,1
95.2913,12,1349,111
95.3233,13,2046,11
95.3553,14,1930,248
95.3872,15,1669,18
95.4192,16,1839,25
95.4511,17,957,50
95.4832,18,2020,8
95.5151,19,1557,-72
95.5472,20,2030,89
95.5793,21,2047,-23
95.6113,22,1719,156
95.6431,23,2064,0
95.675,24,1937,70
95.707,25,1810,7
95.7553,3,287,-53
95.7869,4,3529,0
95.8189,5,2049,17
95.8508,6,3452,87
95.8829,7,1910,-8
95.9148,8,2646,22
95.9469,9,1480,2
95.9788,10,2213,-11
96.0108,11,2839,1
96.0427,12,1354,73
96.0747,13,2046,9
96.1067,14,1931,237
96.1387,15,1669,20
96.1707,16,1839,26
96.2027,17,956,49
96.2346,18,2020,9
96.2665,19,1557,-69
96.2988,20,2029,95
96.3309,21,2047,-22
96.3627,22,1735,251
96.3945,23,2064,0
96.4265,24,1939,57
96.4584,25,1810,7
96.5068,3,286,-50
96.5384,4,3529,0
96.5704,5,2049,17
96.6023,6,3453,83
96.6343,7,1911,-7
96.6663,8,2646,25
96.6982,9,1480,5
96.7302,10,2213,-10
96.7622,11,2838,1
96.7942,12,1353,76
96.8262,13,2046,11
96.8582,14,1931,231
96.8902,15,1669,18
96.9222,16,1839,25
96.9542,17,957,52
96.9862,18,2020,7
97.0182,19,1557,-72
97.0504,20,2030,91
97.0824,21,2046,-24
97.1143,22,1741,191
97.1461,23,2065,0
97.1781,24,1960,96
97.2101,25,1810,4
97.2585,3,286,-54
97.2901,4,3529,0
97.3221,5,2049,17
97.354,6,3452,83
97.3861,7,1910,-8
97.4181,8,2646,23
97.45,9,1480,5
97.4821,10,2212,-8
97.514,11,2839,0
97.546,12,1370,162
97.578,13,2046,9
97.61,14,1935,210
97.642,15,1669,15
97.674,16,1839,24
97.7059,17,956,51
97.7379,18,2020,8
97.7699,19,1557,-74
97.802,20,2029,89
97.834,21,2046,-24
97.8661,22,1744,144
97.8979,23,2064,0
97.9298,24,1959,98
97.9618,25,1811,7
98.0102,3,286,-57
98.0418,4,3529,0
98.0738,5,2049,17
98.1057,6,3452,81
98.1377,7,1911,-12
98.1697,8,2646,24
98.2017,9,1480,5
98.2337,10,2213,-13
98.2657,11,2839,0
98.2976,12,1376,103
98.3296,13,2046,10
98.3616,14,1956,227
98.3936,15,1669,19
98.4256,16,1839,26
98.4577,17,957,50
98.4896,18,2020,8
98.5217,19,1557,-73
98.5538,20,2030,85
98.5858,21,2047,-23
98.6178,22,1744,149
98.6497,23,2065,0
98.6816,24,1964,66
98.7137,25,1810,7
98.762,3,286,-51
98.7935,4,3529,0
98.8257,5,2049,18
98.8575,6,3452,77
98.8895,7,1910,-9
98.9215,8,2646,23
98.9656,9,1480,4
99.0013,10,2213,-12
99.0334,11,2839,0
99.0654,12,1381,66
99.0974,13,2046,9
99.1294,14,1957,231
99.1613,15,1669,18
99.1933,16,1839,25
99.2253,17,957,49
99.2574,18,2020,8
99.2893,19,1557,-60
99.3215,20,2030,93
99.3537,21,2047,-22
99.3855,22,1762,246
99.4173,23,2065,0
99.4493,24,1965,49
99.4812,25,1810,5
99.5296,3,286,-51
99.5612,4,3528,0
99.5932,5,2049,18
99.6252,6,3453,83
99.6571,7,1910,-11
99.6892,8,2646,23
99.7212,9,1480,5
99.7532,10,2213,-8
99.7851,11,2839,0
99.8171,12,1381,67
99.8491,13,2046,11
99.8811,14,1959,204
99.9131,15,1669,21
99.9451,16,1838,29
99.9771,17,957,49
100.009,18,2020,7
100.041,19,1557,-74
100.073,20,2030,93
100.105,21,2046,-22
100.137,22,1765,200
100.169,23,2065,0
100.201,24,1985,94
100.233,25,1811,7
100.281,3,286,-50
100.313,4,3528,0
100.345,5,2049,17
100.377,6,3453,78
100.409,7,1910,-8
100.441,8,2646,23
100.473,9,1480,5
100.505,10,2212,-11
100.537,11,2839,0
100.569,12,1398,138
100.601,13,2046,9
100.633,14,1964,175
100.665,15,1669,19
100.697,16,1839,30
100.729,17,957,47
100.761,18,2020,8
100.793,19,1557,-73
100.825,20,2030,88
100.857,21,2047,-20
100.889,22,1771,136
100.921,23,2065,1
100.953,24,1985,93
100.985,25,1810,6
101.033,3,286,-51
101.065,4,3529,0
101.097,5,2049,17
101.129,6,3453,78
101.161,7,1910,-7
101.193,8,2646,23
101.225,9,1480,5
101.257,10,2213,-11
101.289,11,2839,1
101.321,12,1401,114
101.353,13,2046,7
101.385,14,1975,168
101.417,15,1669,16
101.449,16,1839,27
101.481,17,957,46
101.513,18,2020,8
101.545,19,1557,-79
101.577,20,2030,100
101.609,21,2046,-21
101.641,22,1770,146
101.672,23,2065,0
101.704,24,1988,66
101.736,25,1810,7
101.785,3,286,-50
101.816,4,3529,0
101.848,5,2049,18
101.88,6,3453,77
101.912,7,1910,-7
101.944,8,2645,23
101.976,9,1480,5
102.008,10,2212,-14
102.04,11,2839,0
102.072,12,1406,74
102.104,13,2046,8
102.136,14,1975,178
102.168,15,1669,20
102.2,16,1839,26
102.232,17,957,46
102.264,18,2020,8
102.296,19,1557,-80
102.328,20,2030,102
102.36,21,2046,-26
102.392,22,1791,196
102.424,23,2064,0
102.456,24,1992,43
102.488,25,1810,9
102.537,3,286,-51
102.568,4,3529,0
102.6,5,2049,18
102.632,6,3453,76
102.664,7,1910,-7
102.696,8,2645,23
102.728,9,1480,5
102.76,10,2212,-16
102.792,11,2839,0
102.824,12,1406,60
102.856,13,2046,6
102.888,14,1977,148
102.92,15,1669,19
102.952,16,1838,30
102.984,17,957,47
103.016,18,2020,8
103.048,19,1557,-79
103.08,20,2030,102
103.112,21,2046,-23
103.144,22,1793,163
103.176,23,2064,0
103.208,24,2010,91
103.24,25,1810,7
103.288,3,287,-50
103.32,4,3529,0
103.352,5,2049,18
103.384,6,3453,80
103.416,7,1910,-10
103.448,8,2646,23
103.48,9,1480,7
103.512,10,2213,-12
103.544,11,2839,0
103.576,12,1422,156
103.608,13,2046,10
103.64,14,1980,122
103.672,15,1669,19
103.704,16,1838,27
103.736,17,957,47
103.768,18,2020,8
103.8,19,1557,-76
103.832,20,2032,99
103.864,21,2047,-23
103.896,22,1796,132
103.928,23,2064,0
103.96,24,2010,92
103.992,25,1810,7
104.04,3,286,-53
104.072,4,3529,0
104.104,5,2049,18
104.136,6,3453,78
104.167,7,1910,-8
104.2,8,2646,23
104.231,9,1480,5
104.263,10,2212,-12
104.295,11,2839,1
104.328,12,1425,115
104.36,13,2046,8
104.392,14,1981,124
104.423,15,1669,20
104.455,16,1839,26
104.487,17,957,46
104.519,18,2020,7
104.583,19,1557,-73
104.616,20,2031,102
104.647,21,2047,-22
104.68,22,1815,216
104.711,23,2065,0
104.743,24,2016,47
104.775,25,1810,7
104.824,3,286,-51
104.855,4,3529,0
104.887,5,2049,17
104.919,6,3453,81
104.951,7,1910,-8
104.983,8,2646,23
105.015,9,1479,8
105.047,10,2213,-14
105.079,11,2839,1
105.111,12,1425,122
105.143,13,2046,11
105.175,14,1982,110
105.207,15,1669,17
105.239,16,1839,27
105.271,17,957,47
105.303,18,2020,9
105.335,19,1557,-60
105.368,20,2031,105
105.399,21,2046,-23
105.431,22,1815,205
105.463,23,2065,1
105.495,24,2022,71
105.527,25,1810,7
105.575,3,287,-50
105.607,4,3528,0
105.639,5,2049,18
105.671,6,3453,82
105.703,7,1910,-8
105.735,8,2645,23
105.767,9,1480,5
105.801,10,2212,-7
105.831,11,2839,0
105.863,12,1446,184
105.895,13,2046,10
105.927,14,1985,83
105.959,15,1669,20
105.991,16,1839,26
106.023,17,957,47
106.055,18,2020,8
106.087,19,1557,-80
106.119,20,2032,90
106.151,21,2047,-23
106.183,22,1818,165
106.215,23,2064,2
106.247,24,2021,71
106.279,25,1810,10
106.327,3,286,-49
106.359,4,3529,0
106.391,5,2049,18
106.423,6,3453,80
106.455,7,1910,-11
106.487,8,2645,23
106.519,9,1480,9
106.551,10,2212,-4
106.583,11,2839,1
106.615,12,1452,115
106.647,13,2046,11
106.679,14,1986,79
106.711,15,1669,19
106.743,16,1840,21
106.775,17,957,46
106.807,18,2020,7
106.838,19,1557,-83
106.871,20,2032,92
106.903,21,2046,-25
106.935,22,1841,197
106.967,23,2064,2
106.998,24,2028,28
107.03,25,1810,7
107.079,3,286,-48
107.11,4,3528,0
107.142,5,2049,17
107.174,6,3453,82
107.206,7,1910,-7
107.238,8,2646,24
107.27,9,1479,9
107.302,10,2212,-5
107.334,11,2841,0
107.366,12,1466,230
107.398,13,2046,11
107.43,14,1988,62
107.462,15,1669,18
107.494,16,1840,20
107.526,17,957,49
107.558,18,2020,8
107.59,19,1557,-79
107.622,20,2032,93
107.655,21,2046,-25
107.686,22,1845,147
107.718,23,2065,3
107.75,24,2028,28
107.782,25,1810,7
107.831,3,286,-49
107.862,4,3529,0
107.894,5,2049,18
107.926,6,3453,74
107.958,7,1910,-11
107.99,8,2645,23
108.022,9,1480,6
108.054,10,2212,-7
108.086,11,2839,0
108.118,12,1472,151
108.15,13,2046,11
108.182,14,1988,62
108.214,15,1669,19
108.246,16,1841,12
108.278,17,957,49
108.31,18,2020,8
108.342,19,1557,-75
108.374,20,2032,94
108.406,21,2046,-22
108.439,22,1864,233
108.47,23,2064,2
108.502,24,2031,14
108.534,25,1810,4
108.582,3,286,-49
108.614,4,3529,0
108.646,5,2049,18
108.678,6,3453,78
108.71,7,1911,-7
108.742,8,2646,23
108.774,9,1479,8
108.806,10,2209,0
108.838,11,2841,0
108.87,12,1490,221
108.902,13,2046,9
108.934,14,1989,41
108.966,15,1669,16
108.998,16,1841,6
109.03,17,957,46
109.062,18,2020,7
109.094,19,1557,-78
109.126,20,2032,92
109.158,21,2046,-25
109.19,22,1867,177
109.222,23,2064,2
109.254,24,2031,11
109.286,25,1810,4
109.334,3,286,-49
109.366,4,3528,0
109.398,5,2049,18
109.43,6,3453,72
109.462,7,1910,-9
109.494,8,2646,23
109.526,9,1480,12
109.558,10,2212,-7
109.59,11,2842,0
109.622,12,1498,154
109.654,13,2046,11
109.686,14,1990,42
109.718,15,1669,18
109.75,16,1842,4
109.782,17,957,48
109.814,18,2020,8
109.846,19,1557,-84
109.878,20,2032,92
109.91,21,2046,-23
109.942,22,1888,217
109.973,23,2064,2
110.005,24,2033,0
110.037,25,1811,2
110.086,3,286,-49
110.117,4,3529,0
110.149,5,2049,18
110.182,6,3453,72
110.213,7,1910,-9
110.245,8,2646,24
110.277,9,1479,10
110.309,10,2208,0
110.341,11,2842,0
110.373,12,1517,199
110.405,13,2046,11
110.437,14,1991,40
110.469,15,1670,13
110.501,16,1847,-4
110.533,17,957,45
110.566,18,2020,8
110.597,19,1557,-83
110.63,20,2032,92
110.662,21,2046,-22
110.694,22,1895,150
110.725,23,2064,0
110.757,24,2031,10
110.789,25,1810,4
110.853,3,286,-48
110.885,4,3529,0
110.917,5,2049,18
110.949,6,3454,69
110.981,7,1910,-12
111.013,8,2645,23
111.045,9,1480,8
111.077,10,2212,-7
111.109,11,2842,0
111.141,12,1523,156
111.173,13,2045,11
111.205,14,1991,40
111.237,15,1670,14
111.269,16,1847,-9
111.301,17,957,48
111.333,18,2020,8
111.365,19,1557,-83
111.397,20,2032,97
111.429,21,2046,-22
111.461,22,1917,196
111.493,23,2064,1
111.525,24,2036,-6
111.557,25,1811,2
111.605,3,286,-49
111.637,4,3529,0
111.669,5,2049,17
111.701,6,3453,70
111.733,7,1910,-8
111.765,8,2646,25
111.797,9,1479,11
111.829,10,2208,0
111.861,11,2843,0
111.893,12,1542,203
111.925,13,2046,9
111.957,14,1992,37
111.989,15,1670,12
112.021,16,1847,-7
112.053,17,958,46
112.085,18,2020,8
112.117,19,1557,-79
112.149,20,2032,93
112.181,21,2047,-21
112.213,22,1920,144
112.245,23,2064,2
112.277,24,2036,-3
112.309,25,1811,3
112.357,3,286,-49
112.389,4,3529,0
112.421,5,2049,17
112.453,6,3453,68
112.485,7,1910,-7
112.517,8,2646,26
112.549,9,1480,9
112.581,10,2210,0
112.613,11,2843,0
112.645,12,1548,143
112.676,13,2046,11
112.709,14,1992,33
112.74,15,1669,15
112.772,16,1847,-6
112.804,17,957,45
112.836,18,2020,7
112.868,19,1557,-86
112.901,20,2031,94
112.933,21,2046,-19
112.965,22,1944,163
112.996,23,2064,2
113.028,24,2036,-3
113.06,25,1815,-1
113.109,3,286,-50
113.14,4,3529,0
113.172,5,2049,16
113.204,6,3453,68
113.236,7,1910,-6
113.268,8,2646,24
113.3,9,1479,7
113.332,10,2206,5
113.364,11,2842,0
113.396,12,1571,161
113.428,13,2046,10
113.46,14,1992,29
113.492,15,1670,14
113.524,16,1847,-5
113.556,17,958,41
113.588,18,2020,6
113.62,19,1557,-86
113.652,20,2032,93
113.684,21,2047,-29
113.716,22,1948,119
113.748,23,2065,2
113.78,24,2036,-3
113.812,25,1815,0
113.86,3,286,-50
113.892,4,3528,0
113.924,5,2049,17
113.956,6,3454,69
113.988,7,1910,-6
114.02,8,2646,24
114.052,9,1479,6
114.084,10,2208,0
114.116,11,2843,0
114.148,12,1572,150
114.18,13,2046,10
114.212,14,1992,30
114.244,15,1670,14
114.276,16,1847,-5
114.308,17,958,41
114.34,18,2020,7
114.372,19,1557,-77
114.404,20,2032,94
114.436,21,2046,-23
114.468,22,1966,138
114.5,23,2064,2
114.532,24,2036,-4
114.564,25,1815,0
114.612,3,287,-47
114.644,4,3529,0
114.676,5,2049,19
114.708,6,3454,73
114.74,7,1911,-7
114.772,8,2646,23
114.804,9,1479,7
114.836,10,2205,13
114.868,11,2843,-1
114.9,12,1594,192
114.932,13,2046,10
114.964,14,1993,24
114.996,15,1670,13
115.028,16,1847,-6
115.06,17,957,40
115.092,18,2020,7
115.124,19,1557,-84
115.156,20,2032,93
115.188,21,2047,-27
115.22,22,1969,115
115.251,23,2064,2
115.284,24,2036,-4
115.315,25,1816,0
115.364,3,286,-48
115.395,4,3528,0
115.427,5,2049,15
115.459,6,3454,82
115.492,7,1910,-9
115.524,8,2646,26
115.556,9,1480,8
115.587,10,2204,20
115.619,11,2843,0
115.652,12,1618,199
115.684,13,2046,12
115.716,14,1996,10
115.747,15,1670,13
115.779,16,1847,-3
115.811,17,958,31
115.843,18,2020,5
115.875,19,1557,-83
115.908,20,2035,62
115.94,21,2047,-25
115.972,22,1971,80
116.003,23,2064,1
116.035,24,2036,-7
116.067,25,1815,0
116.116,3,285,-46
116.147,4,3529,0
116.179,5,2049,9
116.211,6,3454,75
116.243,7,1910,-12
116.275,8,2646,27
116.307,9,1480,6
116.339,10,2202,30
116.371,11,2843,-1
116.403,12,1643,205
116.435,13,2046,11
116.467,14,1999,-1
116.499,15,1670,13
116.532,16,1847,-4
